No;code;202;203;204;205;206;207;208;209;210;211
280;1.1-1-358;15750;15750;15750;15750;16000;16000;15583,33;15583,33;15583,33;15583,33
281;1.1-1-359;16666,67;14109,68;13934,68;14593,01;14593,01;14593,01;14593,01;14444,93;14444,93;15264,58
282;1.1-1-364;14184,96;14184,96;14184,96;14184,96;14184,96;14184,96;14184,96;14184,96;14184,96;14305,32
283;1.1-1-365;14184,96;14184,96;14184,96;14184,96;14184,96;14184,96;14184,96;14184,96;14184,96;14305,32
284;1.1-1-366;18100,63;17255;17255;17255;17255;18715,63;18715,63;18715,63;18715,63;19690,63
285;1.1-1-367;18232,5;18232,5;18695,83;18695,83;18695,83;19091,67;19091,67;19091,67;19091,67;19091,67
286;1.1-1-368;17755,83;17755,83;18200,83;18200,83;18200,83;18596,67;18596,67;18596,67;18596,67;18596,67
287;1.1-1-369;17225;17225;17670,83;17670,83;17670,83;18066,67;18066,67;18066,67;18066,67;18066,67
288;1.1-1-370;22297,5;22297,5;22925;22925;22925;23320,83;23320,83;23320,83;23320,83;23320,83
289;1.1-1-371;21845,42;21845,42;22454,58;22454,58;22454,58;22820;22820;22850,42;22850,42;22850,42
290;1.1-1-372;21393,33;21393,33;21984,17;21984,17;21984,17;22380;22380;22380;22380;22380
291;1.1-1-373;22297,5;22297,5;22925;22925;22925;23320,83;23320,83;23320,83;23320,83;23320,83
292;1.1-1-374;21845,42;21845,42;22454,58;22454,58;22454,58;22820;22820;22850,42;22850,42;22850,42
293;1.1-1-375;21393,33;21393,33;21984,17;21984,17;21984,17;22380;22380;22380;22380;22380
294;1.1-1-376;66,14;66,14;66,14;66,14;66,14;66,14;79,37;79,37;79,37;79,37
295;1.1-1-377;236000;236000;236000;236000;236000;236000;236000;236000;260000;260000
296;1.1-1-378;162;162;162;162;162;162;162;162;135;135
297;1.1-1-379;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000
298;1.1-1-381;208800;208800;208800;205833,33;206666,67;206666,67;215000;215000;222500;234000
299;1.1-1-384;232000;232000;232000;232000;232000;313000;313000;313000;313000;313000
300;1.1-1-385;187500;187500;187500;187500;187500;204166,67;188750;188750;200000;200000
301;1.1-1-386;865,4;865,4;865,33;865,33;931,33;1155,45;958,33;1213,46;1331,33;1331,33
302;1.1-1-387;41200;41200;41200;41200;41200;41200;41200;41200;41200;41200
303;1.1-1-388;287392,49;287392,49;301552,34;301552,34;301552,34;301552,34;301552,34;320327,25;320327,25;320327,25
304;1.1-1-389;62962,96;62962,96;62962,96;62962,96;62962,96;62962,96;62962,96;62962,96;64074,07;64074,07
305;1.1-1-390;833333,33;833333,33;833333,33;833333,33;833333,33;833333,33;833333,33;833333,33;833333,33;833333,33
306;1.1-1-391;130747,22;130747,22;130747,22;130747,22;130747,22;130747,22;130747,22;130747,22;130747,22;130747,22
307;1.1-1-393;583333,33;583333,33;583333,33;605555,56;605555,56;605555,56;541666,67;645833,33;645833,33;604166,67
308;1.1-1-394;76,81;76,81;76,81;76,81;78,47;91,81;92,27;92,27;92,27;92,27
309;1.1-1-395;59000;59000;68181,82;63205,13;63205,13;63205,13;63205,13;63205,13;63205,13;56690,71
310;1.1-1-397;56833,33;56833,33;56833,33;56833,33;56833,33;56833,33;56833,33;56833,33;56833,33;52500
311;1.1-1-399;236,42;236,42;236,42;376,85;376,85;479,63;479,63;479,63;479,63;479,63
312;1.1-1-400;246450;286000;286000;286000;286000;356666,67;356666,67;356666,67;356666,67;356666,67
313;1.1-1-401;250;336,83;336,85;336,85;336,85;336,85;336,85;336,85;345,83;345,83
314;1.1-1-402;2500000;2500000;2110000;2110000;2110000;2110000;2110000;2110000;2110000;1528668
315;1.1-1-403;29,17;31,67;31,67;31,67;30;30;30;30;30;29,88
316;1.1-1-404;245,83;245,83;245,83;245,83;245,83;245,83;245,83;245,83;245,83;245,83
317;1.1-1-405;158333,33;158333,33;158333,33;158333,33;158333,33;158333,33;158333,33;182500;182500;182500
318;1.1-1-406;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19;2,19
319;1.1-1-407;874791,67;874791,67;874791,67;874791,67;874791,67;874791,67;874791,67;877291,67;845000;845000
320;1.1-1-409;275;177,5;177,5;178,75;177,5;177,5;177,5;177,5;177,5;177,5
321;1.1-1-410;582,5;582,5;582,5;582,5;582,5;582,5;582,5;582,5;582,5;582,5
322;1.1-1-411;750;750;750;750;750;750;750;750;750;750
323;1.1-1-413;155,83;155,83;155,83;155,83;155,83;155,83;155,83;155,83;155,83;155,83
324;1.1-1-414;175;175;175;175;175;175;175;175;175;175
325;1.1-1-415;173,33;173,33;173,33;173,33;173,33;173,33;173,33;173,33;173,33;173,33
326;1.1-1-416;281,67;281,67;265;265;265;265;265;265;265;265
327;1.1-1-417;1516,67;1516,67;1516,67;1516,67;1516,67;1583,33;1583,33;1583,33;1583,33;1583,33
328;1.1-1-418;1820;1820;1820;1820;1820;1820;1820;1820;1820;1820
329;1.1-1-419;2871,67;2871,67;2871,67;3330,83;3330,83;3330,83;3330,83;3330,83;3330,83;3330,83
330;1.1-1-420;3593,22;3593,22;3593,22;3593,22;3593,22;3593,22;3593,22;3593,22;3593,22;3593,22
331;1.1-1-421;720,83;720,83;720,83;720,83;720,83;720,83;720,83;720,83;720,83;720,83
332;1.1-1-423;3323,91;3323,91;3593,22;3593,22;3323,91;3323,91;3323,91;3323,91;3323,91;3529
333;1.1-1-424;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300
334;1.1-1-425;2480;2480;2480;2480;2480;2480;2480;2480;2480;2480
335;1.1-1-426;2560;2560;2560;2560;2560;2560;2560;2560;2560;2560
336;1.1-1-430;1528,08;1528,08;1528,08;1528,08;1528,08;1528,08;1528,08;1528,08;1528,08;1528,08
337;1.1-1-431;2118,31;2118,31;2118,31;2118,31;2118,31;2118,31;2118,31;2118,31;2118,31;2118,31
338;1.1-1-432;192,78;192,78;192,78;192,78;192,78;192,78;192,78;192,78;192,78;192,78
339;1.1-1-433;635,91;635,91;635,91;635,91;635,91;635,91;635,91;635,91;635,91;635,91
340;1.1-1-434;56666,67;56666,67;56666,67;56666,67;56666,67;56666,67;56666,67;56666,67;54583,33;54583,33
341;1.1-1-435;108333,33;108333,33;108333,33;105833,33;105833,33;105833,33;112500;115833,33;115833,33;112500
342;1.1-1-436;548026,97;548026,97;548026,97;548026,97;548026,97;548026,97;548026,97;548026,97;548026,97;548026,97
343;1.1-1-437;237760,42;237760,42;237760,42;237760,42;237760,42;237760,42;237760,42;237760,42;237760,42;237760,42
344;1.1-1-438;44916,67;44916,67;44916,67;44916,67;44916,67;44916,67;44916,67;44916,67;59895,83;59895,83
345;1.1-1-439;52270,18;66666,67;66666,67;66666,67;66666,67;66666,67;66666,67;66666,67;66666,67;66666,67
346;1.1-1-440;93333,33;109722,22;114722,22;130833,33;130833,33;130833,33;130833,33;130833,33;130833,33;130833,33
347;1.1-1-441;93333,33;119583,33;106488,1;117678,57;117678,57;124166,67;124166,67;124166,67;124166,67;124166,67
348;1.1-1-443;53500;53500;53666,67;53958,33;53958,33;53958,33;53958,33;53708,33;53708,33;53708,33
349;1.1-1-444;175000;175000;175000;175000;175000;175000;175000;175000;175000;175000
350;1.1-1-445;117916,67;117916,67;117916,67;117916,67;117916,67;117916,67;117916,67;117916,67;117916,67;117916,67
351;1.1-1-446;103333,33;103333,33;103333,33;103333,33;103333,33;103333,33;103333,33;103333,33;103333,33;103333,33
352;1.1-1-447;106666,67;106666,67;106666,67;106666,67;106666,67;106666,67;106666,67;106666,67;106666,67;106666,67
353;1.1-1-449;83500;83500;83666,67;83958,33;83958,33;83958,33;83958,33;117041,67;117041,67;117041,67
354;1.1-1-450;98825;98825;98825;98825;98825;100833,33;100833,33;100833,33;100833,33;100833,33
355;1.1-1-453;117500;117500;117500;117500;117500;117500;117500;117500;117500;117500
356;1.1-1-454;75750;75750;75750;75750;75750;75750;75750;75750;75750;75750
357;1.1-1-455;121000;121000;121166,67;121458,33;121458,33;153333,33;153333,33;153333,33;153333,33;153333,33
358;1.1-1-456;90000;90000;90000;90000;90000;90000;90000;90000;90000;90000
359;1.1-1-457;91800;91800;91800;91800;91800;91800;91800;91800;91800;91800
360;1.1-1-458;91666,67;91666,67;91666,67;91666,67;91666,67;91666,67;91666,67;91666,67;91666,67;91666,67
361;1.1-1-459;97541,67;97541,67;97541,67;97541,67;97541,67;97541,67;97541,67;100000;100000;100000
362;1.1-1-461;77916,67;77916,67;77916,67;77916,67;77916,67;77916,67;77916,67;77916,67;77916,67;83166,67
363;1.1-1-462;58333,33;58333,33;58333,33;58333,33;58333,33;58333,33;58333,33;58333,33;58333,33;58333,33
364;1.1-1-463;54166,67;54166,67;54166,67;54166,67;54166,67;54166,67;54166,67;54166,67;54166,67;54166,67
365;1.1-1-464;1036;1036;1036;1036;1036;1036;1036;1036;1036;1036
366;1.1-1-465;50694,44;50694,44;50694,44;50694,44;50694,44;50694,44;50694,44;50694,44;50694,44;50694,44
367;1.1-1-466;56833,33;56833,33;56833,33;56833,33;56833,33;56833,33;56833,33;56833,33;56833,33;56833,33
368;1.1-1-467;46833,33;46833,33;46833,33;46833,33;46833,33;46833,33;46833,33;46833,33;46833,33;46833,33
369;1.1-1-471;91666,67;91666,67;91666,67;91666,67;91666,67;91666,67;91666,67;91666,67;91666,67;91666,67
370;1.1-1-473;83333,33;83333,33;83333,33;83333,33;83333,33;83333,33;83333,33;83333,33;83333,33;83333,33
371;1.1-1-485;3,25;3,33;3,33;3,33;3,33;3,33;3,33;3,33;3,33;3,33
372;1.1-1-486;3140,16;3140,16;3140,16;3140,16;3140,16;3140,16;3140,16;3140,16;2848,49;2848,49
373;1.1-1-489;118371,21;118371,21;118371,21;118371,21;127840,91;132575,76;132575,76;132575,76;132575,76;157670,45
374;1.1-1-490;182,5;182,5;228,33;228,33;228,33;204,17;204,17;204,17;204,17;215,83
375;1.1-1-491;49166,67;49166,67;49166,67;49166,67;49166,67;49166,67;49166,67;75000;75000;75000
376;1.1-1-492;99166,67;99166,67;99166,67;99166,67;99166,67;99166,67;99166,67;99166,67;99166,67;99166,67
377;1.1-1-493;46500;46500;46500;46500;46500;46500;46500;46500;46500;46500
378;1.1-1-494;99583,33;99583,33;99583,33;99583,33;99583,33;99583,33;99583,33;116666,67;116666,67;116666,67
379;1.1-1-495;54,17;54,17;54,17;54,17;54,17;54,17;54,17;54,17;54,17;54,17
380;1.1-1-496;117500;140000;140000;140000;140000;140000;140000;140000;140000;140000
381;1.1-1-497;165;165;165;165;165;165;165;165;165;165
382;1.1-1-498;1500000;1500000;2072695,04;2072695,04;2072695,04;1875886,52;1875886,52;2072695,04;2072695,04;2083333,33
383;1.1-1-501;168083,33;168083,33;168083,33;168083,33;168083,33;168083,33;168083,33;168083,33;168083,33;168083,33
384;1.1-1-502;85333,33;85333,33;85333,33;85333,33;85333,33;85333,33;85333,33;85333,33;85333,33;85333,33
385;1.1-1-503;129,17;129,17;158,33;158,33;158,33;158,33;158,33;158,33;158,33;158,33
386;1.1-1-504;149;149;149;149;149;149;149;149;149;149
387;1.1-1-505;359166,67;359166,67;359166,67;359166,67;359166,67;359166,67;359166,67;362083,33;362083,33;362083,33
388;1.1-1-506;149000;149000;166333,33;173916,67;173916,67;173916,67;173916,67;173916,67;173916,67;173916,67
389;1.1-1-508;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
390;1.1-1-509;1712500;1712500;1712500;1712500;1712500;1712500;1712500;1712500;1712500;1712500
391;1.1-1-510;99583,33;99583,33;99583,33;99583,33;99583,33;99583,33;99583,33;99583,33;99583,33;99583,33
392;1.1-1-512;419,76;419,76;419,76;419,76;419,76;419,76;419,76;419,76;388;388,8
393;1.1-1-513;1580;1580;1580;1580;1580;1580;1580;1580;1580;1580
394;1.1-1-515;237,5;237,5;216,67;216,67;216,67;216,67;216,67;216,67;216,67;229,17
395;1.1-1-516;51,12;59,5;59,5;59,5;59,5;59,5;59,5;59,5;59,5;59,5
396;1.1-1-517;20,48;20,48;20,48;20,48;20,48;20,48;20,48;20,48;20,48;20,48
397;1.1-1-518;7,04;7,04;7,04;7,04;7,04;7,04;7,04;7,04;7,04;7,63
398;1.1-1-519;10,34;10,34;10,34;10,34;10,34;10,34;10,34;10,34;10,34;11,22
399;1.1-1-520;16,06;16,06;16,06;16,06;16,06;16,06;16,06;16,06;16,06;17,42
400;1.1-1-521;21,81;21,81;21,81;21,81;21,81;21,81;21,81;21,81;21,81;22,17
401;1.1-1-522;20,59;20,59;20,59;20,59;20,59;20,59;20,59;20,59;20,59;22,33
402;1.1-1-523;30,43;30,43;30,43;30,43;30,43;30,43;30,43;30,43;30,43;33
403;1.1-1-524;29,01;29,01;29,01;29,01;29,01;29,01;29,01;29,01;29,01;31,46
404;1.1-1-525;56,01;56,01;56,01;56,01;56,01;56,01;56,01;56,01;56,01;60,73
405;1.1-1-526;39,33;39,33;39,33;39,33;39,33;39,33;39,33;39,33;39,33;42,65
406;1.1-1-527;66,28;66,28;66,28;66,28;66,28;66,28;66,28;66,28;66,28;71,87
407;1.1-1-528;62,98;62,98;62,98;62,98;62,98;62,98;62,98;62,98;62,98;71,01
408;1.1-1-529;110,35;110,35;110,35;110,35;110,35;110,35;110,35;110,35;110,35;119,66
409;1.1-1-530;34,75;34,75;34,75;34,75;34,75;34,75;34,75;34,75;34,75;37,68
410;1.1-1-531;60,97;60,97;60,97;60,97;60,97;60,97;60,97;60,97;60,97;66,11
411;1.1-1-532;41,22;41,22;41,22;41,22;41,22;41,22;41,22;41,22;41,22;44,69
412;1.1-1-533;72,63;72,63;72,63;72,63;72,63;72,63;72,63;72,63;72,63;78,75
413;1.1-1-534;67,42;67,42;67,42;67,42;67,42;67,42;67,42;67,42;67,42;73,1
414;1.1-1-535;119,88;119,88;119,88;119,88;119,88;119,88;119,88;119,88;119,88;130
415;1.1-1-541;800000;800000;800000;800000;800000;800000;800000;800000;800000;800000
416;1.1-1-545;66,24;66,33;68,74;68,74;73,33;72,91;72,08;71,24;71,24;73,74
417;1.1-1-547;527,5;527,5;452,5;452,5;548,33;522,5;522,5;522,5;522,5;522,5
418;1.1-1-548;172,5;172,5;172,5;179,17;165,83;166;196;196;195,83;195,83
419;1.1-1-550;513,33;513,33;440;440;440;508,33;508,33;508,33;507,5;507,5
420;1.1-1-551;312,5;312,5;269,17;269,17;269,17;310,83;310,83;310,83;306,67;306,67
421;1.1-1-553;359,17;359,17;359,17;345,83;312,5;312,5;312,5;342,67;342,5;342,5
422;1.1-1-554;496,67;496,67;496,67;496,67;496,67;573,33;573,33;573,33;566,67;566,67
423;1.1-1-557;210,8;211,34;203,54;203,54;203,54;208,54;208,54;208,54;208,54;208,54
424;1.1-1-558;227,48;227,48;227,48;227,48;227,48;251,64;287,75;324,52;324,52;296,7
425;1.1-1-560;211,75;212,23;218,52;218,52;218,52;222,92;222,92;222,92;222,92;222,92
426;1.1-1-561;277,89;278,53;285,43;285,43;285,43;291,3;291,3;291,3;291,3;291,3
427;1.1-1-562;345,83;346,68;355,21;355,21;355,21;362,63;362,63;362,63;362,63;362,63
428;1.1-1-563;787,76;789,47;809,55;809,55;809,55;825,54;825,54;825,54;825,54;825,54
429;1.1-1-564;249,37;250,01;257,52;257,52;257,52;263,92;263,92;263,92;263,92;263,92
430;1.1-1-565;317,7;318,13;325,77;325,77;325,77;333,58;333,58;333,58;333,58;333,58
431;1.1-1-566;78,33;64,73;78,33;88,33;88,33;85;86,94;85;89,25;89,25
432;1.1-1-567;150,56;150,56;150,56;150,83;150,83;150,83;150,83;150,83;150,83;150,83
433;1.1-1-568;126,39;126,39;130;130;134,17;134,17;134,17;133,89;133,89;133,89
434;1.1-1-569;185,83;185,83;185,83;180;180;180;180;180;180;185,83
435;1.1-1-570;141,94;141,94;149,72;149,72;149,72;149,72;152,78;152,78;152,78;152,78
436;1.1-1-573;880000;880000;880000;880000;880000;880000;880000;880000;880000;880000
437;1.1-1-577;702500;716666,67;750833,33;777500;808333,33;802500;752500;762500;735833,33;749166,67
438;1.1-1-578;219298,25;223684,21;223684,21;223684,21;230994,15;230994,15;230994,15;230994,15;230994,15;230994,15
439;1.1-1-579;176900,58;180994,15;180994,15;180994,15;205116,96;205116,96;205116,96;205116,96;205116,96;205116,96
440;1.1-1-580;176900,58;180921,05;180921,05;180921,05;205043,86;205043,86;205043,86;205043,86;205043,86;205043,86
441;1.1-1-581;176900,58;180945,42;180945,42;180945,42;205068,23;205068,23;205068,23;205068,23;205068,23;205068,23
442;1.1-1-582;176900,58;180921,05;180921,05;180921,05;205043,86;205043,86;205043,86;205043,86;205043,86;205043,86
443;1.1-1-583;176900,58;180935,67;180935,67;180935,67;205058,48;205058,48;205058,48;205058,48;205058,48;205058,48
444;1.1-1-584;176900,58;180921,05;180921,05;180921,05;205043,86;205043,86;205043,86;205043,86;205043,86;205043,86
445;1.1-1-585;177791,77;181842,99;181842,99;181842,99;206087,32;206087,32;206087,32;206087,32;206087,32;183333,33
446;1.1-1-586;176900,58;180921,05;180921,05;180921,05;205043,86;205043,86;205043,86;205043,86;205043,86;205043,86
447;1.1-1-588;14758,33;14758,33;14758,33;14758,33;14758,33;14758,33;14758,33;14758,33;14758,33;14758,33
448;1.1-1-589;10912,35;10912,35;13333,33;17250;23824,17;13715;12271,67;12127,03;13252,03;13252,03
449;1.1-1-590;11,2;11,2;11,2;12,22;12,22;12,22;12,22;12,22;12,22;12,22
450;1.1-1-592;270;310;310;310;310;310;310;273,53;273,53;273,53
451;1.1-1-593;145;145;145;145;145;145;145;137,29;136,75;136,11
452;1.1-1-594;33,34;33,34;41,1;41,1;41,1;41,1;41,1;41,49;41,49;41,49
453;1.1-1-595;152,54;152,54;152,54;152,54;166,54;174,73;174,73;174,73;157,5;157,5
454;1.1-1-597;470,83;470,83;470,83;470,83;470,83;470,83;470,83;470,83;470,83;470,83
455;1.1-1-598;110950;110950;110950;110950;110950;121083,33;121083,33;121083,33;121083,33;119047,62
456;1.1-1-599;70141,67;70141,67;70141,67;70141,67;78475;79166,67;80125;80125;80125;80125
457;1.1-1-600;52360,58;52424;52424;52449,79;51312,5;51312,5;55000;50416,67;51791,67;51791,67
458;1.1-1-601;40013,75;43778,63;41690,33;44205,17;46705,17;46705,17;46705,17;43333,33;43333,33;43333,33
459;1.1-1-602;90046,3;90046,3;92762,04;92762,04;92762,04;92762,04;92762,04;92762,04;92762,04;92762,04
460;1.1-1-603;44180,42;46695,29;47523,67;50871,83;53371,83;53371,83;53371,83;58708,33;58708,33;58791,67
461;1.1-1-604;37500;39166,67;40000;42500;45000;45000;45000;45000;47500;47500
462;1.1-1-605;32900,71;32964,13;32964,13;32989,92;32989,92;37395,83;37395,83;38020,71;35000,79;35729,17
463;1.1-1-606;35400,71;35464,13;35464,13;35489,92;35489,92;37395,83;37395,83;39895,83;37500,79;38229,17
464;1.1-1-607;35817,38;35880,79;35880,79;35906,58;35906,58;37395,83;37395,83;37395,83;37395,83;37395,83
465;1.1-1-608;54741,79;54805,21;54805,21;54831;58658,52;65489,92;65479,42;65520,71;63334,13;65625
466;1.1-1-609;79126,98;79126,98;79126,98;79126,98;79126,98;79126,98;79126,98;79126,98;79126,98;79126,98
467;1.1-1-610;730000;730000;730000;850000;850000;940000;940000;940000;940000;940000
468;1.1-1-611;126859,04;126922,46;131089,13;131114,92;131114,92;132364,92;132354,42;132395,71;132292,46;134270,83
469;1.1-1-612;173562,5;173562,5;173750;173750;173750;173750;173750;174375;174375;179166,67
470;1.1-1-613;34583,33;38333,33;38333,33;38333,33;38333,33;38333,33;38333,33;40333,33;32500;33333,33
471;1.1-1-614;104625;104625;104625;109875;109875;109875;109875;109875;109875;109875
472;1.1-1-616;51208;51271,42;51271,42;51297,21;54812,83;57677,42;57666,92;57708,21;53177,88;55468,75
473;1.1-1-617;164,17;164,17;164,17;164,17;164,17;164,17;164,17;164,17;164,17;164,17
474;1.1-1-618;123333,33;141666,67;141666,67;151515,15;151515,15;151515,15;151515,15;151515,15;151515,15;163333,33
475;1.1-1-619;176,92;176,67;176,67;176,42;185,83;185,83;185,83;185,83;180,83;180,83
476;1.1-1-620;154,33;154,17;154,17;154,17;161,67;161,67;161,67;161,67;157,5;157,5
477;1.1-1-622;34;34;34;34;34;34;34;34;34;34
478;1.1-1-623;5,69;5,69;5,69;5,69;5,69;5,69;5,69;5,69;5,69;5,69
479;1.1-1-625;8204,17;8204,17;8204,17;8204,17;8204,17;8204,17;8204,17;8204,17;8548,63;8548,63
480;1.1-1-626;7233,75;7233,75;7233,75;7233,75;7233,75;7233,75;7233,75;7233,75;7578,22;7578,22
481;1.1-1-627;3934,28;3972,82;4138,47;4247,84;4348,72;4317,47;4400,8;4411,22;4338,3;4511,47
482;1.1-1-628;3771,78;3958,33;4138,13;4247,5;4348,72;4317,47;4400,8;4411,22;4338,3;4511,47
483;1.1-1-629;3509,28;3687,5;3848,54;3957,92;4050,42;4019,17;4102,5;4112,92;4040;4198,54
484;1.1-1-630;3509,28;3687,5;3848,54;3957,92;4050,42;4019,17;4102,5;4112,92;4040;4198,54
485;1.1-1-631;3509,28;3687,5;3848,54;3957,92;4050,42;4019,17;4102,5;4112,92;4040;4198,54
486;1.1-1-632;3509,28;3687,5;3848,54;3957,92;4050,42;4019,17;4102,5;4112,92;4040;4198,54
487;1.1-1-633;3509,28;3687,5;3848,54;3957,92;4050,42;4019,17;4102,5;4112,92;4040;4198,54
488;1.1-1-634;3509,28;3687,5;3848,54;3957,92;4050,42;4019,17;4102,5;4112,92;4040;4198,54
489;1.1-1-635;3509,28;3687,5;3848,54;3957,92;4050,42;4019,17;4102,5;4112,92;4040;4198,54
490;1.1-1-636;4350,95;4583,33;4766,88;4876,25;4996,25;4965;5048,33;5058,75;4985,83;5191,78
491;1.1-1-637;4350,95;4583,33;4766,88;4876,25;4996,25;4965;5048,33;5058,75;4985,83;5191,78
492;1.1-1-638;4134,28;4333,33;4522,71;4632,08;4744,58;4713,33;4796,67;4807,08;4734,17;4927,19
493;1.1-1-639;4134,28;4333,33;4522,71;4632,08;4744,58;4713,33;4796,67;4807,08;4734,17;4927,19
494;1.1-1-640;4134,28;4333,33;4522,71;4632,08;4744,58;4713,33;4796,67;4807,08;4734,17;4927,19
495;1.1-1-641;4134,28;4333,33;4522,71;4632,08;4744,58;4713,33;4796,67;4807,08;4734,17;4927,19
496;1.1-1-642;4134,28;4333,33;4522,71;4632,08;4744,58;4713,33;4796,67;4807,08;4734,17;4927,19
497;1.1-1-643;4134,28;4333,33;4522,71;4632,08;4744,58;4713,33;4796,67;4807,08;4734,17;4927,19
498;1.1-1-644;4134,28;4333,33;4522,71;4632,08;4744,58;4713,33;4796,67;4807,08;4734,17;4927,19
499;1.1-1-649;1200;1298,4;1298,4;1298,4;1298,4;1298,4;1298,4;1298,4;1298,4;1298,4
500;1.1-1-650;864166,67;929166,67;974166,67;940000;989166,67;970000;960833,33;983333,33;950833,33;973333,33
501;1.1-1-651;864166,67;929166,67;974166,67;940000;989166,67;970000;960833,33;983333,33;950833,33;973333,33
502;1.1-1-652;5803,33;6553,33;7053,33;7053,33;7574,17;7574,17;7574,17;7636,67;7636,67;7636,67
503;1.1-1-653;11583,33;11583,33;11500;11500;11500;11500;11500;11500;11500;11750
504;1.1-1-654;19983,33;19983,33;20150;20150;20150;20483,33;20483,33;20483,33;22533,33;22533,33
505;1.1-1-655;46,97;46,97;46,97;46,97;46,97;46,97;46,97;46,97;46,97;46,97
506;1.1-1-656;21,99;21,99;21,99;21,99;21,99;21,99;21,99;21,99;21,99;21,99
507;1.1-1-657;247,5;268,33;268,33;268,33;268,33;268,33;268,33;268,33;268,33;268,33
508;1.1-1-659;13916,67;13916,67;18341,67;18341,67;18341,67;18341,67;18341,67;18341,67;18341,67;18341,67
509;1.1-1-660;22083,33;22083,33;29166,67;35000;35000;41666,67;41666,67;65291,67;55458,33;52833,33
510;1.1-1-680;211;211;211;211;211;211;211;211;211;211
511;1.1-1-681;235;235;235;235;235;235;235;235;235;235
512;1.1-1-682;250;250;250;250;250;250;250;250;250;250
513;1.1-1-684;282;282;282;282;282;282;282;282;282;282
514;1.1-1-685;308;308;308;308;308;308;308;308;308;308
515;1.1-1-686;365;365;365;365;365;365;365;365;365;365
516;1.1-1-687;391;391;391;391;391;391;391;391;391;391
517;1.1-1-688;583,33;583,33;583,33;583,33;583,33;583,33;583,33;583,33;583,33;598
518;1.1-1-689;633,33;633,33;633,33;633,33;633,33;633,33;633,33;633,33;633,33;656
519;1.1-1-690;708,33;708,33;708,33;708,33;708,33;708,33;708,33;708,33;708,33;725
520;1.1-1-691;883,33;883,33;883,33;883,33;883,33;883,33;883,33;883,33;883,33;886
521;1.1-1-692;1323;1323;1323;1323;1323;1323;1323;1323;1323;1323
522;1.1-1-693;1495;1495;1495;1495;1495;1495;1495;1495;1495;1495
523;1.1-1-694;1633;1633;1633;1633;1633;1633;1633;1633;1633;1633
524;1.1-1-695;2128;2128;2128;2128;2128;2128;2128;2128;2128;2128
525;1.1-1-696;2415;2415;2415;2415;2415;2415;2415;2415;2415;2415
526;1.1-1-697;2933;2933;2933;2933;2933;2933;2933;2933;2933;2933
527;1.1-1-698;3278;3278;3278;3278;3278;3278;3278;3278;3278;3278
528;1.1-1-704;48,33;48,33;50;50;50;50;50;50;50;50
